kills,deaths,assists,dragons,opp_dragons,elders,opp_elders,heralds,opp_heralds,barons,opp_barons,towers,opp_towers,inhibitors,opp_inhibitors,gold_diff,side
16,6,32,3,0,0,0,0,2,1,0,10,2,2,0,8.709,1
10,6,22,3,0,0,0,1,1,2,0,8,2,1,0,10.503,0
6,10,11,0,3,0,0,1,1,0,2,2,8,0,1,-10.503,1
8,17,21,1,3,0,0,1,1,0,1,2,11,0,3,-9.163,0
17,8,48,3,1,0,0,1,1,1,0,11,2,3,0,9.163,1
4,11,10,1,3,0,0,2,0,0,2,6,8,0,1,-5.334,0
11,4,27,3,1,0,0,0,2,2,0,8,6,1,0,5.334,1
20,7,38,2,1,0,0,2,0,1,0,11,0,2,0,14.36,0
7,20,11,1,2,0,0,0,2,0,1,0,11,0,2,-14.36,1
4,10,8,2,2,0,0,2,0,0,1,3,9,0,1,-8.448,0
10,4,26,2,2,0,0,0,2,1,0,9,3,1,0,8.448,1
6,19,13,0,4,0,0,1,1,0,1,3,8,0,1,-8.31,0
19,6,54,4,0,0,0,1,1,1,0,8,3,1,0,8.31,1
9,27,23,1,3,0,0,0,2,0,2,0,11,0,4,-16.957,0
27,9,79,3,1,0,0,2,0,2,0,11,0,4,0,16.957,1
9,21,23,1,3,0,0,0,2,0,2,1,10,0,2,-13.386,0
21,9,53,3,1,0,0,2,0,2,0,10,1,2,0,13.386,1
18,6,37,2,2,0,0,1,1,1,0,11,5,2,0,7.227,0
6,18,9,2,2,0,0,1,1,0,1,5,11,0,2,-7.227,1
2,17,7,0,2,0,0,0,2,0,1,2,10,0,2,-15.259,0
17,2,36,2,0,0,0,2,0,1,0,10,2,2,0,15.259,1
21,4,45,3,1,0,0,0,2,1,0,9,3,2,0,9.534,0
4,21,8,1,3,0,0,2,0,0,1,3,9,0,2,-9.534,1
12,4,23,2,2,0,0,0,2,1,0,8,1,1,0,12.414,0
4,12,7,2,2,0,0,2,0,0,1,1,8,0,1,-12.414,1
11,22,30,0,4,0,0,2,0,0,1,1,9,0,2,-10.965,0
22,11,52,4,0,0,0,0,2,1,0,9,1,2,0,10.965,1
4,11,6,1,4,0,0,1,1,0,1,2,10,0,2,-6.265,0
11,4,30,4,1,0,0,1,1,1,0,10,2,2,0,6.265,1
7,15,19,2,3,0,0,0,2,1,1,2,9,0,1,-4.395,0
15,7,40,3,2,0,0,2,0,1,1,9,2,1,0,4.395,1
17,12,57,4,0,0,0,0,2,2,0,7,4,1,0,6.614,0
12,17,26,0,4,0,0,2,0,0,2,4,7,0,1,-6.614,1
6,15,10,2,2,0,0,2,0,0,2,4,10,0,3,-11.884,0
15,6,52,2,2,0,0,0,2,2,0,10,4,3,0,11.884,1
16,7,38,3,1,0,0,1,1,1,0,10,2,2,0,11.465,0
7,16,16,1,3,0,0,1,1,0,1,2,10,0,2,-11.465,1
7,21,15,3,4,0,0,0,2,1,3,3,11,0,5,-10.807,0
21,7,62,4,3,0,0,2,0,3,1,11,3,5,0,10.807,1
15,20,28,0,4,0,0,2,0,0,1,6,8,1,1,-2.941,0
20,15,44,4,0,0,0,0,2,1,0,8,6,1,1,2.941,1
20,20,42,2,2,0,0,0,2,2,0,11,2,4,0,5.727,0
20,20,55,2,2,0,0,2,0,0,2,2,11,0,4,-5.727,1
8,10,22,2,2,0,0,0,2,0,2,2,10,0,2,-7.696,0
10,8,31,2,2,0,0,2,0,2,0,10,2,2,0,7.696,1
16,4,40,4,0,0,0,1,1,1,0,10,2,2,0,13.893,0
4,16,8,0,4,0,0,1,1,0,1,2,10,0,2,-13.893,1
5,21,10,0,3,0,0,1,1,1,0,3,8,0,1,-7.233,0
21,5,43,3,0,0,0,1,1,0,1,8,3,1,0,7.233,1
14,20,32,4,2,0,0,1,1,1,2,7,6,0,2,-3.09,0
20,14,55,2,4,0,0,1,1,2,1,6,7,2,0,3.09,1
4,19,9,0,3,0,0,0,2,0,1,0,11,0,2,-16.208,0
19,4,43,3,0,0,0,2,0,1,0,11,0,2,0,16.208,1
25,7,55,4,0,0,0,2,0,1,0,11,0,2,0,18.217,0
7,25,22,0,4,0,0,0,2,0,1,0,11,0,2,-18.217,1
5,23,9,1,3,0,0,0,2,0,2,1,10,0,2,-18.373,0
23,5,65,3,1,0,0,2,0,2,0,10,1,2,0,18.373,1
15,6,37,2,3,0,0,0,2,2,0,10,6,2,0,6.218,0
6,15,8,3,2,0,0,2,0,0,2,6,10,0,2,-6.218,1
22,18,69,2,2,0,0,1,1,1,0,7,5,1,0,4.595,0
18,22,46,2,2,0,0,1,1,0,1,5,7,0,1,-4.595,1
9,15,25,1,5,0,1,1,1,0,1,3,10,0,3,-9.224,0
15,9,37,5,1,1,0,1,1,1,0,10,3,3,0,9.224,1
14,3,38,4,1,0,0,0,2,1,0,7,1,1,0,10.873,0
3,14,8,1,4,0,0,2,0,0,1,1,7,0,1,-10.873,1
8,14,20,2,3,0,0,2,0,0,1,5,8,0,1,-5.353,0
14,8,36,3,2,0,0,0,2,1,0,8,5,1,0,5.353,1
23,11,46,3,2,0,0,1,1,1,1,10,4,1,0,10.496,0
11,23,22,2,3,0,0,1,1,1,1,4,10,0,1,-10.496,1
15,26,35,1,5,0,1,2,0,1,1,9,10,2,2,-8.089,0
26,15,51,5,1,1,0,0,2,1,1,10,9,2,2,8.089,1
21,5,66,2,1,0,0,1,1,1,0,7,2,1,0,11.185,0
5,21,8,1,2,0,0,1,1,0,1,2,7,0,1,-11.185,1
27,10,53,4,2,0,0,1,1,1,1,10,5,2,0,4.617,0
10,27,20,2,4,0,0,1,1,1,1,5,10,0,2,-4.617,1
5,28,8,0,3,0,0,1,1,0,1,1,9,0,2,-15.531,0
28,5,64,3,0,0,0,1,1,1,0,9,1,2,0,15.531,1
13,4,34,3,0,0,0,1,1,1,0,7,2,1,0,9.679,0
4,13,11,0,3,0,0,1,1,0,1,2,7,0,1,-9.679,1
15,3,43,2,0,0,0,2,0,1,0,10,2,2,0,13.066,0
3,15,6,0,2,0,0,0,2,0,1,2,10,0,2,-13.066,1
15,19,34,0,5,0,1,2,0,0,2,7,8,1,1,-3.344,0
19,15,37,5,0,1,0,0,2,2,0,8,7,1,1,3.344,1
15,12,27,1,4,0,0,1,1,1,1,11,0,6,0,6.278,0
12,15,24,4,1,0,0,1,1,1,1,0,11,0,6,-6.278,1
20,7,58,3,2,0,0,1,1,0,1,9,1,1,0,11.454,0
7,20,19,2,3,0,0,1,1,1,0,1,9,0,1,-11.454,1
6,13,10,0,4,0,0,1,1,0,1,1,8,0,1,-9.561,0
13,6,31,4,0,0,0,1,1,1,0,8,1,1,0,9.561,1
12,25,32,0,4,0,0,0,2,0,2,2,11,0,4,-14.096,0
24,12,55,4,0,0,0,2,0,2,0,11,2,4,0,14.096,1
9,20,21,0,4,0,0,0,2,0,1,1,10,0,1,-13.511,0
20,9,43,4,0,0,0,2,0,1,0,10,1,1,0,13.511,1
3,18,6,2,1,0,0,1,1,0,1,3,10,0,2,-9.193,0
18,3,50,1,2,0,0,1,1,1,0,10,3,2,0,9.193,1
21,15,47,4,2,0,0,1,1,1,1,9,5,2,0,6.91,0
15,22,47,2,4,0,0,1,1,1,1,5,9,0,2,-6.91,1
14,2,29,1,1,0,0,2,0,1,0,11,0,3,0,14.709,0
2,14,3,1,1,0,0,0,2,0,1,0,11,0,3,-14.709,1
16,26,33,4,2,0,1,1,1,0,4,7,11,2,3,-9.959,0
26,16,68,2,4,1,0,1,1,4,0,11,7,3,2,9.959,1
14,13,38,1,3,0,0,1,1,2,0,8,4,1,0,4.836,0
13,14,24,3,1,0,0,1,1,0,2,4,8,0,1,-4.836,1
12,5,35,2,2,0,0,2,0,2,0,10,2,2,0,10.364,0
5,12,10,2,2,0,0,0,2,0,2,2,10,0,2,-10.364,1
21,4,58,4,1,0,0,2,0,2,0,11,2,3,0,15.71,0
4,21,7,1,4,0,0,0,2,0,2,2,11,0,3,-15.71,1
13,9,34,2,3,0,0,2,0,2,0,10,4,3,0,5.085,0
9,13,25,3,2,0,0,0,2,0,2,4,10,0,3,-5.085,1
18,6,46,3,1,0,0,1,1,1,0,11,0,2,0,14.764,0
6,18,15,1,3,0,0,1,1,0,1,0,11,0,2,-14.764,1
14,18,28,2,2,0,0,1,1,0,1,1,8,0,1,-6.235,0
18,14,46,2,2,0,0,1,1,1,0,8,1,1,0,6.235,1
6,13,13,3,3,0,0,1,1,3,0,11,3,5,0,7.954,0
13,6,34,3,3,0,0,1,1,0,3,3,11,0,5,-7.954,1
9,15,24,2,2,0,0,1,1,0,1,4,7,0,1,-6.403,0
15,9,45,2,2,0,0,1,1,1,0,7,4,1,0,6.403,1
2,8,4,0,4,0,0,1,1,0,2,2,10,0,3,-11.075,0
8,2,22,4,0,0,0,1,1,2,0,10,2,3,0,11.075,1
5,11,12,1,4,0,0,1,1,0,2,2,9,0,2,-8.871,0
11,5,36,4,1,0,0,1,1,2,0,9,2,2,0,8.871,1
5,18,12,1,4,0,0,0,2,0,2,3,10,0,2,-14.363,0
18,5,39,4,1,0,0,2,0,2,0,10,3,2,0,14.363,1
10,19,23,2,3,0,0,0,1,0,2,3,10,0,2,-10.351,0
18,10,55,3,2,0,0,1,0,2,0,10,3,2,0,10.351,1
12,3,27,1,3,0,0,2,0,1,0,8,2,1,0,8.065,0
3,12,7,3,1,0,0,0,2,0,1,2,8,0,1,-8.065,1
9,19,26,0,3,0,0,2,0,0,1,3,9,0,1,-10.057,0
19,9,47,3,0,0,0,0,2,1,0,9,3,1,0,10.057,1
15,10,42,1,4,0,0,0,2,0,2,7,7,1,1,2.493,0
10,15,35,4,1,0,0,2,0,2,0,7,7,1,1,-2.493,1
11,28,31,0,4,0,0,0,2,0,2,1,11,0,5,-14.971,0
28,11,69,4,0,0,0,2,0,2,0,11,1,5,0,14.971,1
14,13,36,2,2,0,0,1,1,0,1,7,4,1,0,0.284,0
13,14,31,2,2,0,0,1,1,1,0,4,7,0,1,-0.284,1
25,5,56,3,0,0,0,2,0,1,0,11,0,2,0,18.568,0
5,25,12,0,3,0,0,0,2,0,1,0,11,0,2,-18.568,1
2,16,3,1,2,0,0,1,1,0,1,2,9,0,1,-10.64,0
16,2,42,2,1,0,0,1,1,1,0,9,2,1,0,10.64,1
19,11,52,1,1,0,0,2,0,1,0,9,0,1,0,13.142,0
11,19,24,1,1,0,0,0,2,0,1,0,9,0,1,-13.142,1
11,23,21,3,2,0,0,1,1,0,2,2,11,0,3,-11.528,0
23,11,64,2,3,0,0,1,1,2,0,11,2,3,0,11.528,1
11,18,26,2,3,0,0,1,1,1,1,6,8,1,1,-1.766,0
18,11,47,3,2,0,0,1,1,1,1,8,6,1,1,1.766,1
14,9,38,4,1,0,0,1,1,2,0,8,4,1,0,8.042,0
9,14,18,1,4,0,0,1,1,0,2,4,8,0,1,-8.042,1
25,21,63,2,2,0,0,2,0,1,1,11,7,3,0,5.261,0
21,25,52,2,2,0,0,0,2,1,1,7,11,0,3,-5.261,1
14,19,37,1,2,0,0,1,1,0,2,1,9,0,2,-10.112,0
19,14,43,2,1,0,0,1,1,2,0,9,1,2,0,10.112,1
22,9,63,3,1,0,0,1,1,1,0,8,2,1,0,9.639,0
9,22,21,1,3,0,0,1,1,0,1,2,8,0,1,-9.639,1
14,24,36,1,3,0,0,1,1,0,2,2,8,0,1,-10.492,0
24,14,62,3,1,0,0,1,1,2,0,8,2,1,0,10.492,1
19,31,33,3,3,0,0,0,2,1,2,5,9,0,1,-9.267,0
31,19,82,3,3,0,0,2,0,2,1,9,5,1,0,9.267,1
6,13,13,0,4,0,0,1,1,0,2,2,10,0,2,-9.907,0
13,6,33,4,0,0,0,1,1,2,0,10,2,2,0,9.907,1
12,2,33,4,1,0,1,0,2,0,1,8,4,1,0,3.409,0
2,12,4,1,4,1,0,2,0,1,0,4,8,0,1,-3.409,1
15,12,37,4,2,0,0,1,1,1,1,8,2,1,0,8.308,0
12,15,26,2,4,0,0,1,1,1,1,2,8,0,1,-8.308,1
3,10,5,2,2,0,0,1,1,0,1,4,10,0,2,-7.076,0
10,3,30,2,2,0,0,1,1,1,0,10,4,2,0,7.076,1
17,4,43,3,0,0,0,0,1,1,0,8,1,1,0,12.007,0
4,17,11,0,3,0,0,1,0,0,1,1,8,0,1,-12.007,1
19,7,47,4,0,0,0,2,0,1,0,8,3,1,0,11.689,0
7,19,21,0,4,0,0,0,2,0,1,3,8,0,1,-11.689,1
6,20,12,1,4,0,0,0,2,0,2,1,11,0,3,-11.952,0
20,6,49,4,1,0,0,2,0,2,0,11,1,3,0,11.952,1
24,7,70,3,2,0,0,2,0,1,0,10,3,1,0,12.346,0
7,24,19,2,3,0,0,0,2,0,1,3,10,0,1,-12.346,1
17,10,44,4,2,0,0,2,0,1,0,11,2,3,0,8.581,0
10,17,21,2,4,0,0,0,2,0,1,2,11,0,3,-8.581,1
19,3,53,3,0,0,0,0,2,1,0,10,1,1,0,13.301,0
3,19,10,0,3,0,0,2,0,0,1,1,10,0,1,-13.301,1
19,7,36,3,0,0,0,2,0,0,0,9,0,1,0,13.339,0
7,19,12,0,3,0,0,0,2,0,0,0,9,0,1,-13.339,1
9,15,19,0,3,0,0,2,0,0,1,3,8,0,1,-6.423,0
15,9,34,3,0,0,0,0,2,1,0,8,3,1,0,6.423,1
12,5,36,2,2,0,0,2,0,1,0,9,1,2,0,9.423,0
5,12,16,2,2,0,0,0,2,0,1,1,9,0,2,-9.423,1
10,3,27,4,0,0,0,1,1,1,0,10,1,1,0,13.269,0
3,10,7,0,4,0,0,1,1,0,1,1,10,0,1,-13.269,1
7,11,19,0,4,0,0,1,1,1,1,6,5,1,0,1.061,0
11,7,19,4,0,0,0,1,1,1,1,5,6,0,1,-1.061,1
9,18,22,0,5,0,1,0,2,1,1,6,9,1,2,-10.838,0
18,9,36,5,0,1,0,2,0,1,1,9,6,2,1,10.838,1
9,10,20,2,2,0,0,1,1,2,0,10,2,2,0,10.032,0
10,9,23,2,2,0,0,1,1,0,2,2,10,0,2,-10.032,1
7,27,16,0,3,0,0,0,2,0,1,1,10,0,2,-15.641,0
27,7,62,3,0,0,0,2,0,1,0,10,1,2,0,15.641,1
9,20,18,1,2,0,0,1,1,0,1,2,9,0,2,-10.041,0
20,9,39,2,1,0,0,1,1,1,0,9,2,2,0,10.041,1
20,9,55,4,0,0,0,1,1,1,0,9,2,1,0,11.994,0
9,20,20,0,4,0,0,1,1,0,1,2,9,0,1,-11.994,1
7,8,17,4,1,0,0,1,1,2,0,9,4,2,0,7.654,0
8,7,19,1,4,0,0,1,1,0,2,4,9,0,2,-7.654,1
7,19,20,1,2,0,0,1,1,0,1,1,8,0,1,-10.148,0
19,7,55,2,1,0,0,1,1,1,0,8,1,1,0,10.148,1
17,5,54,3,1,0,0,0,2,1,0,8,4,1,0,9.188,0
5,17,10,1,3,0,0,2,0,0,1,4,8,0,1,-9.188,1
3,17,7,1,3,0,0,1,1,0,1,2,10,0,3,-10.639,0
17,3,52,3,1,0,0,1,1,1,0,10,2,3,0,10.639,1
17,14,52,3,2,0,0,0,2,2,0,9,4,1,0,9.029,0
14,17,34,2,3,0,0,2,0,0,2,4,9,0,1,-9.029,1
11,22,26,2,3,0,0,0,2,0,2,3,11,0,3,-12.164,0
22,11,45,3,2,0,0,2,0,2,0,11,3,3,0,12.164,1
20,19,50,1,4,0,0,1,1,1,2,7,10,1,2,-7.398,0
19,20,37,4,1,0,0,1,1,2,1,10,7,2,1,7.398,1
19,1,44,3,2,0,0,1,1,0,1,11,5,3,0,9.374,0
1,19,2,2,3,0,0,1,1,1,0,5,11,0,3,-9.374,1
2,13,8,1,3,0,0,2,0,0,2,3,11,0,4,-10.655,0
13,2,32,3,1,0,0,0,2,2,0,11,3,4,0,10.655,1
4,13,9,1,4,0,0,1,1,0,2,2,9,0,2,-12.919,0
13,4,24,4,1,0,0,1,1,2,0,9,2,2,0,12.919,1
11,12,25,1,3,0,0,0,2,1,0,5,7,0,1,-2.21,0
12,11,28,3,1,0,0,2,0,0,1,7,5,1,0,2.21,1
6,15,11,1,2,0,0,1,1,0,1,3,7,0,1,-7.104,0
15,6,39,2,1,0,0,1,1,1,0,7,3,1,0,7.104,1
23,11,60,2,3,0,0,2,0,2,0,11,2,2,0,13.365,0
11,23,25,3,2,0,0,0,2,0,2,2,11,0,2,-13.365,1
8,18,17,3,2,0,0,0,2,0,2,1,11,0,2,-14.082,0
18,8,32,2,3,0,0,2,0,2,0,11,1,2,0,14.082,1
11,18,31,2,4,0,0,0,2,0,3,5,10,1,1,-10.084,0
18,11,43,4,2,0,0,2,0,3,0,10,5,1,1,10.084,1
13,4,45,3,2,0,0,1,1,0,1,9,2,2,0,8.323,0
4,13,4,2,3,0,0,1,1,1,0,2,9,0,2,-8.323,1
5,14,11,2,2,0,0,0,2,0,1,2,10,0,1,-10.971,0
14,5,38,2,2,0,0,2,0,1,0,10,2,1,0,10.971,1
16,3,40,3,1,0,0,1,1,1,0,11,2,3,0,11.85,0
3,16,8,1,3,0,0,1,1,0,1,2,11,0,3,-11.85,1
9,23,29,1,4,0,0,2,0,1,1,5,9,0,1,-8.086,0
22,9,62,4,1,0,0,0,2,1,1,9,5,1,0,8.086,1
21,11,60,4,2,0,1,1,1,1,2,9,4,1,0,7.129,0
11,21,29,2,4,1,0,1,1,2,1,4,9,0,1,-7.129,1
12,7,35,2,2,0,0,1,1,1,0,10,2,1,0,5.921,0
7,12,17,2,2,0,0,1,1,0,1,2,10,0,1,-5.921,1
23,19,47,2,3,0,0,2,0,2,1,7,10,0,3,1.679,0
19,23,47,3,2,0,0,0,2,1,2,10,7,3,0,-1.679,1
7,13,11,2,2,0,0,1,1,0,1,2,11,0,1,-9.399,0
13,7,28,2,2,0,0,1,1,1,0,11,2,1,0,9.399,1
16,10,46,2,3,0,0,0,2,1,1,10,6,2,0,5.24,0
10,16,26,3,2,0,0,2,0,1,1,6,10,0,2,-5.24,1
13,16,32,1,5,0,1,1,1,0,2,6,10,0,2,-7.602,0
16,13,46,5,1,1,0,1,1,2,0,10,6,2,0,7.602,1
20,10,49,3,0,0,0,2,0,1,0,7,1,1,0,8.529,0
10,20,24,0,3,0,0,0,2,0,1,1,7,0,1,-8.529,1
17,4,22,2,1,0,0,2,0,0,0,8,0,1,0,11.895,0
4,17,6,1,2,0,0,0,2,0,0,0,8,0,1,-11.895,1
20,4,56,4,1,0,0,2,0,3,0,10,7,2,1,9.334,0
4,20,10,1,4,0,0,0,2,0,3,7,10,1,2,-9.334,1
21,4,57,4,0,0,0,0,2,1,1,8,3,1,0,10.378,0
4,21,8,0,4,0,0,2,0,1,1,3,8,0,1,-10.378,1
4,19,9,2,2,0,0,0,2,0,1,1,9,0,1,-15.561,0
19,4,42,2,2,0,0,2,0,1,0,9,1,1,0,15.561,1
24,15,60,1,3,0,0,1,1,1,1,9,4,1,0,4.984,0
15,25,43,3,1,0,0,1,1,1,1,4,9,0,1,-4.984,1
19,4,54,3,2,0,0,2,0,2,0,11,2,3,0,15.687,0
4,19,13,2,3,0,0,0,2,0,2,2,11,0,3,-15.687,1
18,5,38,4,0,0,0,2,0,1,0,10,3,2,0,11.012,0
5,18,6,0,4,0,0,0,2,0,1,3,10,0,2,-11.012,1
17,5,37,2,1,0,0,2,0,1,0,9,1,1,0,12.633,0
5,17,8,1,2,0,0,0,2,0,1,1,9,0,1,-12.633,1
21,29,46,2,3,0,0,1,1,1,1,4,11,0,3,-4.736,0
29,21,77,3,2,0,0,1,1,1,1,11,4,3,0,4.736,1
19,10,44,2,3,0,0,1,1,1,0,10,0,1,0,13.36,0
10,19,26,3,2,0,0,1,1,0,1,0,10,0,1,-13.36,1
16,5,47,4,1,0,0,2,0,2,0,9,2,1,0,12.625,0
5,16,16,1,4,0,0,0,2,0,2,2,9,0,1,-12.625,1
10,29,25,2,4,0,0,0,2,0,3,2,10,0,2,-14.716,0
29,10,76,4,2,0,0,2,0,3,0,10,2,2,0,14.716,1
8,17,17,2,3,0,0,2,0,1,2,5,11,0,2,-4.85,0
17,8,39,3,2,0,0,0,2,2,1,11,5,2,0,4.85,1
8,2,21,4,1,0,0,2,0,2,0,11,2,3,0,14.085,0
2,8,6,1,4,0,0,0,2,0,2,2,11,0,3,-14.085,1
8,12,16,0,3,0,0,2,0,0,1,2,8,0,1,-4.514,0
12,8,32,3,0,0,0,0,2,1,0,8,2,1,0,4.514,1
11,5,29,1,2,0,0,2,0,1,0,8,2,1,0,9.499,0
5,11,13,2,1,0,0,0,2,0,1,2,8,0,1,-9.499,1
15,10,37,4,0,0,0,1,1,2,0,11,3,2,0,10.536,0
10,15,23,0,4,0,0,1,1,0,2,3,11,0,2,-10.536,1
15,1,46,4,0,0,0,2,0,1,0,8,0,1,0,14.632,0
1,15,2,0,4,0,0,0,2,0,1,0,8,0,1,-14.632,1
5,17,15,1,4,0,0,1,1,0,2,3,7,0,1,-11.755,0
17,5,43,4,1,0,0,1,1,2,0,7,3,1,0,11.755,1
5,21,17,1,2,0,0,1,1,1,1,3,9,0,1,-10.442,0
21,5,53,2,1,0,0,1,1,1,1,9,3,1,0,10.442,1
12,8,31,0,4,0,0,1,1,1,1,7,4,1,0,3.279,0
8,12,15,4,0,0,0,1,1,1,1,4,7,0,1,-3.279,1
13,1,34,3,1,0,0,1,1,1,0,11,4,3,0,4.838,0
1,13,3,1,3,0,0,1,1,0,1,4,11,0,3,-4.838,1
13,20,38,1,5,0,1,2,0,2,1,5,6,0,1,-1.633,0
20,13,43,5,1,1,0,0,2,1,2,6,5,1,0,1.633,1
8,12,18,2,3,0,0,1,1,0,1,3,9,0,2,-6.662,0
12,8,34,3,2,0,0,1,1,1,0,9,3,2,0,6.662,1
11,11,31,4,2,0,0,1,1,1,2,10,7,2,0,0.82,0
11,11,32,2,4,0,0,1,1,2,1,7,10,0,2,-0.82,1
3,15,5,0,4,0,0,1,1,0,1,3,8,0,1,-7.707,0
15,3,32,4,0,0,0,1,1,1,0,8,3,1,0,7.707,1
16,19,45,0,5,0,1,2,0,1,2,5,8,0,1,-7.315,0
19,16,59,5,0,1,0,0,2,2,1,8,5,1,0,7.315,1
5,16,14,2,3,0,0,1,1,1,1,2,9,0,1,-11.29,0
16,5,49,3,2,0,0,1,1,1,1,9,2,1,0,11.29,1
22,8,53,4,0,0,0,2,0,0,1,10,0,1,0,12.123,0
8,22,18,0,4,0,0,0,2,1,0,0,10,0,1,-12.123,1
12,22,31,2,1,0,0,1,1,0,1,1,9,0,1,-9.281,0
22,12,62,1,2,0,0,1,1,1,0,9,1,1,0,9.281,1
11,3,32,2,2,0,0,2,0,2,0,8,3,1,0,11.356,0
3,11,6,2,2,0,0,0,2,0,2,3,8,0,1,-11.356,1
11,18,32,1,3,0,0,2,0,0,2,3,8,0,1,-10.75,0
18,11,48,3,1,0,0,0,2,2,0,8,3,1,0,10.75,1
16,7,56,4,0,0,0,1,1,1,0,11,0,2,0,12.456,0
7,16,24,0,4,0,0,1,1,0,1,0,11,0,2,-12.456,1
14,7,24,4,0,0,0,2,0,1,0,11,3,3,0,10.718,0
7,14,16,0,4,0,0,0,2,0,1,3,11,0,3,-10.718,1
10,18,32,1,4,0,0,2,0,0,2,4,11,0,3,-8.53,0
18,10,47,4,1,0,0,0,2,2,0,11,4,3,0,8.53,1
14,7,44,4,2,0,0,1,1,1,0,7,3,1,0,6.18,0
7,14,20,2,4,0,0,1,1,0,1,3,7,0,1,-6.18,1
19,12,62,1,3,0,0,1,1,1,0,9,1,1,0,10.345,0
12,19,34,3,1,0,0,1,1,0,1,1,9,0,1,-10.345,1
20,5,26,3,0,0,0,2,0,0,0,8,0,1,0,14.709,0
5,20,5,0,3,0,0,0,2,0,0,0,8,0,1,-14.709,1
15,3,37,2,1,0,0,2,0,1,0,11,0,3,0,12.23,0
3,15,6,1,2,0,0,0,2,0,1,0,11,0,3,-12.23,1
22,17,44,2,1,0,0,2,0,1,0,9,4,1,0,6.53,0
17,22,37,1,2,0,0,0,2,0,1,4,9,0,1,-6.53,1
13,15,28,2,2,0,0,1,1,0,1,3,9,0,1,-8.902,0
15,13,27,2,2,0,0,1,1,1,0,9,3,1,0,8.902,1
14,29,27,2,3,0,0,2,0,0,2,4,11,0,3,-14.877,0
29,14,64,3,2,0,0,0,2,2,0,11,4,3,0,14.877,1
29,11,70,4,0,0,0,1,1,1,0,8,1,1,0,13.48,0
11,29,20,0,4,0,0,1,1,0,1,1,8,0,1,-13.48,1
15,23,25,1,1,0,0,1,1,0,1,2,10,0,2,-6.919,0
23,15,44,1,1,0,0,1,1,1,0,10,2,2,0,6.919,1
17,7,51,2,2,0,0,1,1,0,1,8,3,1,0,8.106,0
6,17,12,2,2,0,0,1,1,1,0,3,8,0,1,-8.106,1
27,14,66,1,2,0,0,2,0,1,0,10,2,2,0,9.357,0
14,27,24,2,1,0,0,0,2,0,1,2,10,0,2,-9.357,1
10,26,20,0,3,0,0,0,2,0,1,2,11,0,3,-11.924,0
26,10,43,3,0,0,0,2,0,1,0,11,2,3,0,11.924,1
11,20,22,2,2,0,0,1,1,0,1,5,9,0,1,-8.475,0
20,11,44,2,2,0,0,1,1,1,0,9,5,1,0,8.475,1
24,6,54,1,1,0,0,2,0,1,0,10,3,2,0,16.183,0
6,24,7,1,1,0,0,0,2,0,1,3,10,0,2,-16.183,1
2,13,4,0,3,0,0,0,2,0,0,0,7,0,1,-12.483,0
13,2,28,3,0,0,0,2,0,0,0,7,0,1,0,12.483,1
8,16,9,4,1,0,0,2,0,0,2,4,8,0,1,-6.086,0
16,8,31,1,4,0,0,0,2,2,0,8,4,1,0,6.086,1
12,1,19,4,0,0,0,1,1,2,0,10,3,2,0,10.501,0
1,12,1,0,4,0,0,1,1,0,2,3,10,0,2,-10.501,1
17,9,47,2,2,0,0,1,1,1,0,9,4,2,0,8.016,0
9,17,23,2,2,0,0,1,1,0,1,4,9,0,2,-8.016,1
13,4,28,2,2,0,0,2,0,1,0,8,0,1,0,12.001,0
4,13,8,2,2,0,0,0,2,0,1,0,8,0,1,-12.001,1
19,5,36,4,0,0,0,1,1,1,0,11,2,2,0,13.193,0
5,19,5,0,4,0,0,1,1,0,1,2,11,0,2,-13.193,1
11,19,28,3,3,0,0,2,0,1,2,4,11,0,3,-5.214,0
19,11,51,3,3,0,0,0,2,2,1,11,4,3,0,5.214,1
10,19,27,0,5,0,1,2,0,0,1,3,7,0,1,-10.547,0
19,10,47,5,0,1,0,0,2,1,0,7,3,1,0,10.547,1
18,4,44,3,1,0,0,1,1,1,0,11,0,3,0,16.756,0
4,18,6,1,3,0,0,1,1,0,1,0,11,0,3,-16.756,1
15,2,28,3,0,0,0,1,1,1,0,9,2,1,0,12.457,0
2,15,2,0,3,0,0,1,1,0,1,2,9,0,1,-12.457,1
8,21,21,3,3,0,0,1,1,0,2,5,10,0,2,-8.384,0
21,8,57,3,3,0,0,1,1,2,0,10,5,2,0,8.384,1
14,5,32,4,1,0,0,1,1,3,0,9,3,1,0,11.675,0
5,14,15,1,4,0,0,1,1,0,3,3,9,0,1,-11.675,1
22,13,53,3,1,0,0,1,1,1,1,7,3,1,0,7.346,0
13,22,34,1,3,0,0,1,1,1,1,3,7,0,1,-7.346,1
4,23,5,1,4,0,0,0,2,0,2,2,10,0,2,-17.777,0
23,4,52,4,1,0,0,2,0,2,0,10,2,2,0,17.777,1
16,6,46,4,1,0,0,2,0,1,0,8,3,1,0,8.606,0
6,16,20,1,4,0,0,0,2,0,1,3,8,0,1,-8.606,1
12,4,29,4,0,0,0,2,0,1,0,10,2,2,0,11.356,0
4,12,10,0,4,0,0,0,2,0,1,2,10,0,2,-11.356,1
18,23,40,3,2,0,0,1,1,0,2,5,7,1,1,-3.632,0
23,18,69,2,3,0,0,1,1,2,0,7,5,1,1,3.632,1
